access_date,Event_context,Component,Event_name,Description,Origin,matrik,KOD KURSUS
9/7/2020,Assignment: Lab 8 - Introduction to GUI,Assignment,Course module viewed,The user with id '3037' viewed the 'assign' activity with course module id '87847'.,web,192720,SSE4356
9/7/2020,Assignment: Individual Assignment 2,File submissions,Submission updated.,The user with id '2408' updated a file submission and uploaded '1' file/s in the assignment with course module id '72311'.,web,893619,SSK3313
9/7/2020,Assignment: Lab 8 - Introduction to GUI,Assignment,The status of the submission has been viewed.,The user with id '3037' has viewed the submission status page for the assignment with course module id '87847'.,web,192720,SSK3207
9/7/2020,Assignment: Lab 8 - Introduction to GUI,Assignment,Submission form viewed.,The user with id '3037' viewed their submission for the assignment with course module id '87847'.,web,192720,SSK3100
9/7/2020,Assignment: Individual Assignment 2,Assignment,Submission form viewed.,The user with id '2408' viewed their submission for the assignment with course module id '72311'.,web,893619,SKM4201
9/7/2020,Assignment: Individual Assignment - Part 2,Assignment,The status of the submission has been viewed.,The user with id '21681' has viewed the submission status page for the assignment with course module id '45309'.,web,194019,SIM3251
9/7/2020,Assignment: Individual Assignment 2,Assignment,Course module viewed,The user with id '2408' viewed the 'assign' activity with course module id '72311'.,web,893619,SSK3101
9/7/2020,Assignment: Individual Assignment 2,Assignment,Course module viewed,The user with id '2408' viewed the 'assign' activity with course module id '72311'.,web,893619,SSK4506
9/7/2020,Assignment: Individual Assignment 2,Assignment,Course module viewed,The user with id '21681' viewed the 'assign' activity with course module id '72314'.,web,194019,SIM4208
9/7/2020,Assignment: Individual Assignment 2,Assignment,Course module viewed,The user with id '2408' viewed the 'assign' activity with course module id '72311'.,web,893619,SSK3313
9/7/2020,Assignment: Individual Assignment 2,Assignment,The status of the submission has been viewed.,The user with id '21681' has viewed the submission status page for the assignment with course module id '72314'.,web,194019,SSK4617
9/7/2020,Assignment: Individual Assignment 2,Assignment,The status of the submission has been viewed.,The user with id '2408' has viewed the submission status page for the assignment with course module id '72311'.,web,893619,SSK3101
9/7/2020,Assignment: Individual Assignment - Part 2,Assignment,Course module viewed,The user with id '21681' viewed the 'assign' activity with course module id '45309'.,web,194019,SSK4407
9/7/2020,Assignment: Individual Assignment 2,File submissions,A file has been uploaded.,The user with id '2408' has uploaded a file to the submission with id '173032' in the assignment activity with course module id '72311'.,web,893619,SSE4351
9/7/2020,Assignment: Individual Assignment 2,Assignment,Submission form viewed.,The user with id '21681' viewed their submission for the assignment with course module id '72314'.,web,194019,SSE4301
9/7/2020,Assignment: Individual Assignment 2,Assignment,A submission has been submitted.,The user with id '2408' has submitted the submission with id '173032' for the assignment with course module id '72311'.,web,893619,SSK4506
9/7/2020,Assignment: Exercise 10,Assignment,The status of the submission has been viewed.,The user with id '28477' has viewed the submission status page for the assignment with course module id '90212'.,web,676219,SSK3100
9/7/2020,Quiz: Short Quiz on Today's Class,Quiz,Quiz attempt viewed,The user with id '13565' has viewed the attempt with id '63926' belonging to the user with id '13565' for the quiz with course module id '95292'.,web,992819,SSK3003
9/7/2020,Assignment: Lab 8 - Introduction to GUI,Assignment,A submission has been submitted.,The user with id '3037' has submitted the submission with id '221884' for the assignment with course module id '87847'.,web,192720,SSE4351
9/7/2020,Assignment: Exercise 10,Assignment,Course module viewed,The user with id '28477' viewed the 'assign' activity with course module id '90212'.,web,676219,SSE4356
9/7/2020,Assignment: Individual Assignment 2,File submissions,Submission created.,The user with id '21681' created a file submission and uploaded '1' file/s in the assignment with course module id '72314'.,web,194019,SSK3207
9/7/2020,Assignment: Lab 8 - Introduction to GUI,Online text submissions,Submission updated.,The user with id '3037' updated an online text submission with '692' words in the assignment with course module id '87847'.,web,192720,SSK4407
9/7/2020,Assignment: Individual Assignment 2,File submissions,A file has been uploaded.,The user with id '21681' has uploaded a file to the submission with id '231521' in the assignment activity with course module id '72314'.,web,194019,SSK3102
9/7/2020,Assignment: Lab 8 - Introduction to GUI,Online text submissions,An online text has been uploaded.,The user with id '3037' has saved an online text submission with id '221884' in the assignment activity with course module id '87847'.,web,192720,SSK4617
9/7/2020,Assignment: Individual Assignment - Part 2,Assignment,The status of the submission has been viewed.,The user with id '21681' has viewed the submission status page for the assignment with course module id '45309'.,web,194019,SSE3305
9/7/2020,Assignment: Lab 8 - Introduction to GUI,Assignment,Course module viewed,The user with id '3037' viewed the 'assign' activity with course module id '87847'.,web,192720,SSE4301
9/7/2020,Assignment: Lab 8 - Introduction to GUI,Assignment,The status of the submission has been viewed.,The user with id '3037' has viewed the submission status page for the assignment with course module id '87847'.,web,192720,SSK4610
9/7/2020,Assignment: Individual Assignment 2,Assignment,A submission has been submitted.,The user with id '21681' has submitted the submission with id '231521' for the assignment with course module id '72314'.,web,194019,SSK3313
9/7/2020,Assignment: Lab 8 - Introduction to GUI,Assignment,Course module viewed,The user with id '3037' viewed the 'assign' activity with course module id '87847'.,web,192720,SKR3307
9/7/2020,Assignment: Individual Assignment 2,Assignment,Course module viewed,The user with id '21681' viewed the 'assign' activity with course module id '72314'.,web,194019,SKR3504
9/7/2020,Assignment: Individual Assignment 2,Assignment,The status of the submission has been viewed.,The user with id '21681' has viewed the submission status page for the assignment with course module id '72314'.,web,194019,SKR3308
9/7/2020,Assignment: Individual Assignment 2,Assignment,Course module viewed,The user with id '21681' viewed the 'assign' activity with course module id '72314'.,web,194019,SSK4407
9/7/2020,Assignment: Individual Assignment - Part 2,Assignment,Course module viewed,The user with id '21681' viewed the 'assign' activity with course module id '45309'.,web,194019,SSK4507
9/7/2020,Assignment: Group Presentation Assignment,Assignment,The status of the submission has been viewed.,The user with id '30181' has viewed the submission status page for the assignment with course module id '90893'.,web,572519,SIM3251
9/7/2020,Quiz: Short Quiz on Today's Class,Quiz,Quiz attempt viewed,The user with id '13565' has viewed the attempt with id '63926' belonging to the user with id '13565' for the quiz with course module id '95292'.,web,992819,SSK4506
9/7/2020,Assignment: Group Project,Assignment,Course module viewed,The user with id '21681' viewed the 'assign' activity with course module id '67641'.,web,194019,SKR4307
9/7/2020,Assignment: SCL: Business iDEA,Assignment,Course module viewed,The user with id '4064' viewed the 'assign' activity with course module id '9090'.,web,43619,SSE3151
9/7/2020,Quiz: Short Quiz on Today's Class,Quiz,Quiz attempt viewed,The user with id '13565' has viewed the attempt with id '63926' belonging to the user with id '13565' for the quiz with course module id '95292'.,web,992819,SSK3100
9/7/2020,Assignment: Group Presentation Assignment,Assignment,Course module viewed,The user with id '30181' viewed the 'assign' activity with course module id '90893'.,web,572519,SKR4202
9/7/2020,URL: Google Meet Project Presentation,URL,Course module viewed,The user with id '4064' viewed the 'url' activity with course module id '94253'.,web,43619,SIM4208
9/7/2020,Assignment: Group Project,Assignment,The status of the submission has been viewed.,The user with id '21681' has viewed the submission status page for the assignment with course module id '67641'.,web,194019,SSK4610
9/7/2020,Assignment: SCL: Business iDEA,Assignment,The status of the submission has been viewed.,The user with id '4064' has viewed the submission status page for the assignment with course module id '9090'.,web,43619,SSK4507
9/7/2020,File: Instruction,File,Course module viewed,The user with id '12971' viewed the 'resource' activity with course module id '70924'.,web,28019,SSK4617
9/7/2020,Assignment: Individual Assignment 2,Assignment,The status of the submission has been viewed.,The user with id '21681' has viewed the submission status page for the assignment with course module id '72314'.,web,194019,SSE3151
9/7/2020,Assignment: Group Project,Assignment,The status of the submission has been viewed.,The user with id '4064' has viewed the submission status page for the assignment with course module id '64925'.,web,43619,SSK4508
9/7/2020,Assignment: Group Assignment 2,Assignment,Course module viewed,The user with id '13613' viewed the 'assign' activity with course module id '76335'.,web,800420,SSK3207
9/7/2020,Quiz: Short Quiz on Today's Class,Quiz,Quiz attempt viewed,The user with id '13565' has viewed the attempt with id '63926' belonging to the user with id '13565' for the quiz with course module id '95292'.,web,992819,SKR3306
9/7/2020,Assignment: Group Project,Assignment,Course module viewed,The user with id '4064' viewed the 'assign' activity with course module id '64925'.,web,43619,SSE4351
9/7/2020,Assignment: Group Assignment 2,Assignment,The status of the submission has been viewed.,The user with id '13613' has viewed the submission status page for the assignment with course module id '76335'.,web,800420,SSK3101
9/7/2020,File: Topic7 w11skr3200 ProgressProject,File,Course module viewed,The user with id '25417' viewed the 'resource' activity with course module id '6464'.,web,692820,SSE4301
9/7/2020,Assignment: Individual Assignment 2,Assignment,Course module viewed,The user with id '21681' viewed the 'assign' activity with course module id '72314'.,web,194019,SKM4310
9/7/2020,Quiz: Short Quiz on Today's Class,Quiz,Quiz attempt viewed,The user with id '13565' has viewed the attempt with id '63926' belonging to the user with id '13565' for the quiz with course module id '95292'.,web,992819,SIM4207
9/7/2020,File: Topic6 w9skr3200 Lab2,File,Course module viewed,The user with id '25417' viewed the 'resource' activity with course module id '6461'.,web,692820,SKR3201
9/7/2020,Assignment: Project 2,Assignment,The status of the submission has been viewed.,The user with id '2896' has viewed the submission status page for the assignment with course module id '92261'.,web,342920,SSE4301
9/7/2020,File: Topic6 w9skr3200 Lab2,File,Course module viewed,The user with id '25417' viewed the 'resource' activity with course module id '6461'.,web,692820,SSE3151
9/7/2020,Assignment: Project 3,Assignment,Course module viewed,The user with id '2896' viewed the 'assign' activity with course module id '92272'.,web,342920,SSK3003
9/7/2020,File: Topic6 w10skr3200,File,Course module viewed,The user with id '25417' viewed the 'resource' activity with course module id '6462'.,web,692820,SSK4508
9/7/2020,Assignment: Project 3,Assignment,The status of the submission has been viewed.,The user with id '2896' has viewed the submission status page for the assignment with course module id '92272'.,web,342920,SKR3305
